LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,Timestamp,dataset,Process,FormattedTime,Month,PID,Logrecord,ADDR,LogLevel,TimeEpoch,Cluster
303,2017-05-16,00:02:14,2931.0,,INFO,nova.compute.resource_tracker,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],E32,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[],2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892934,4
302,2017-05-16,00:02:14,2931.0,,INFO,nova.compute.resource_tracker,"Total usable vcpus: 16, total allocated vcpus: 1",E41,"Total usable vcpus: <*>, total allocated vcpus: <*>",2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892934,4
304,2017-05-16,00:02:14,2931.0,,INFO,nova.compute.resource_tracker,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E30,Compute_service record updated for <*>,2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892934,4
301,2017-05-16,00:02:14,2931.0,,INFO,nova.compute.manager,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Took 21.25 seconds to build instance.,E12,[instance: <*>] Took <*>.<*> seconds to build instance.,2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892934,4
300,2017-05-16,00:02:14,2931.0,,INFO,nova.compute.manager,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event),2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,1.0,1494892934,4
299,2017-05-16,00:02:14,2931.0,,INFO,nova.compute.manager,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,1.0,1494892934,4
295,2017-05-16,00:02:14,25743.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0921431",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-74354c38-3eb0-4bde-a63d-5a53b008030c f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,1.0,1494892934,3
297,2017-05-16,00:02:14,2931.0,,INFO,nova.virt.libvirt.driver,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Instance spawned successfully.,E9,[instance: <*>] Instance spawned successfully.,2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,-,1.0,1494892934,4
296,2017-05-16,00:02:14,2931.0,,INFO,nova.compute.manager,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event),2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,1.0,1494892934,4
294,2017-05-16,00:02:14,25743.0,,INFO,nova.api.openstack.compute.server_external_events,Creating event network-vif-plugged:b26c4935-6377-4e96-9ba1-ec6985d42d5d for instance 78dc1847-8848-49cc-933e-9239b12c9dcf,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>,2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-74354c38-3eb0-4bde-a63d-5a53b008030c f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,1.0,1494892934,3
293,2017-05-16,00:02:14,2931.0,,INFO,nova.compute.resource_tracker,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E28,Auditing locally available compute resources for node <*>,2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892934,4
298,2017-05-16,00:02:14,2931.0,,INFO,nova.compute.manager,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Took 20.47 seconds to spawn the instance on the hypervisor.,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.,2017-05-16 00:02:14,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892934,4
309,2017-05-16,00:02:15,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577691",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:15,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-9d2c1d24-f157-464f-aa8c-17ebcdaac12b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892935,3
305,2017-05-16,00:02:15,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2735250",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:15,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-c55c1814-b208-4043-9018-b4f8851ac580 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892935,3
306,2017-05-16,00:02:15,2931.0,,INFO,nova.virt.libvirt.imagecache,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,2017-05-16 00:02:15,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892935,4
307,2017-05-16,00:02:15,2931.0,,INFO,nova.virt.libvirt.imagecache,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",2017-05-16 00:02:15,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892935,4
308,2017-05-16,00:02:15,2931.0,,INFO,nova.virt.libvirt.imagecache,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,2017-05-16 00:02:15,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892935,4
312,2017-05-16,00:02:20,2931.0,,INFO,nova.virt.libvirt.imagecache,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,2017-05-16 00:02:20,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892940,4
313,2017-05-16,00:02:20,25788.0,,INFO,nova.metadata.wsgi.server,"10.11.21.125,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2202821",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:20,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-60baf898-c32b-4e88-916e-2bf4c115fa33 - - - - -,1.0,1494892940,2
310,2017-05-16,00:02:20,2931.0,,INFO,nova.virt.libvirt.imagecache,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,2017-05-16 00:02:20,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892940,4
311,2017-05-16,00:02:20,2931.0,,INFO,nova.virt.libvirt.imagecache,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",2017-05-16 00:02:20,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892940,4
314,2017-05-16,00:02:21,25793.0,,INFO,nova.metadata.wsgi.server,"10.11.21.125,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2119691",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:21,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-1f64aad7-bba8-415a-8664-7c6d747c60e4 - - - - -,1.0,1494892941,2
315,2017-05-16,00:02:21,25791.0,,INFO,nova.metadata.wsgi.server,"10.11.21.125,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2296579",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:21,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-e420b0c2-4377-47db-85dc-dec44f304472 - - - - -,1.0,1494892941,2
316,2017-05-16,00:02:21,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/78dc1847-8848-49cc-933e-9239b12c9dcf HTTP/1.1"" status: 204 len: 203 time: 0.2560370",E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:21,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-06631678-1e19-4e4e-bddf-a588d8ea6217 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892941,3
317,2017-05-16,00:02:21,2931.0,,INFO,nova.compute.manager,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Terminating instance,E11,[instance: <*>] Terminating instance,2017-05-16 00:02:21,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-06631678-1e19-4e4e-bddf-a588d8ea6217 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892941,4
318,2017-05-16,00:02:21,25776.0,,INFO,nova.metadata.wsgi.server,"10.11.21.125,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2418430",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:21,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-f642cadd-7508-4db5-a059-07998751face - - - - -,1.0,1494892941,2
319,2017-05-16,00:02:21,2931.0,,INFO,nova.virt.libvirt.driver,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Instance destroyed successfully.,E8,[instance: <*>] Instance destroyed successfully.,2017-05-16 00:02:21,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,-,1.0,1494892941,4
320,2017-05-16,00:02:21,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2837551",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:21,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-136a1713-e90c-489c-b626-cabb0f68302a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892941,3
321,2017-05-16,00:02:22,2931.0,,INFO,nova.virt.libvirt.driver,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Deleting instance files /var/lib/nova/instances/78dc1847-8848-49cc-933e-9239b12c9dcf_del,E4,[instance: <*>] Deleting instance files <*>,2017-05-16 00:02:22,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-06631678-1e19-4e4e-bddf-a588d8ea6217 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892942,4
322,2017-05-16,00:02:22,2931.0,,INFO,nova.virt.libvirt.driver,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Deletion of /var/lib/nova/instances/78dc1847-8848-49cc-933e-9239b12c9dcf_del complete,E5,[instance: <*>] Deletion of <*> complete,2017-05-16 00:02:22,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-06631678-1e19-4e4e-bddf-a588d8ea6217 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892942,4
323,2017-05-16,00:02:22,2931.0,,INFO,nova.compute.manager,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Took 1.02 seconds to destroy the instance on the hypervisor.,E14,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.,2017-05-16 00:02:22,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-06631678-1e19-4e4e-bddf-a588d8ea6217 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892942,4
324,2017-05-16,00:02:23,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2131531",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:23,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-f0bffbc3-5ab0-4916-91c1-0a61dd7d4ec2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892943,3
325,2017-05-16,00:02:23,2931.0,,INFO,nova.compute.manager,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Took 0.48 seconds to deallocate network for instance.,E13,[instance: <*>] Took <*>.<*> seconds to deallocate network for instance.,2017-05-16 00:02:23,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-06631678-1e19-4e4e-bddf-a588d8ea6217 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892943,4
326,2017-05-16,00:02:24,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1063731",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:24,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-16984fba-a60d-4234-9a5c-2f5f9bb45081 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892944,3
327,2017-05-16,00:02:25,2931.0,,WARNING,nova.virt.libvirt.imagecache,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E42,Unknown base file: <*>,2017-05-16 00:02:25,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,,1494892945,4
328,2017-05-16,00:02:25,2931.0,,INFO,nova.virt.libvirt.imagecache,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E36,Removable base files: <*>,2017-05-16 00:02:25,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892945,4
329,2017-05-16,00:02:25,2931.0,,INFO,nova.virt.libvirt.imagecache,Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E29,Base or swap file too young to remove: <*>,2017-05-16 00:02:25,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892945,4
330,2017-05-16,00:02:25,25746.0,,INFO,nova.api.openstack.wsgi,HTTP exception thrown: No instances found for any event,E33,HTTP exception thrown: No instances found for any event,2017-05-16 00:02:25,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-3fa8a45e-031e-4f3b-b327-b9cd4210f3ba f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,1.0,1494892945,3
331,2017-05-16,00:02:25,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.1029620",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:25,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-3fa8a45e-031e-4f3b-b327-b9cd4210f3ba f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,1.0,1494892945,3
332,2017-05-16,00:02:30,2931.0,,WARNING,nova.virt.libvirt.imagecache,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E42,Unknown base file: <*>,2017-05-16 00:02:30,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,,1494892950,4
333,2017-05-16,00:02:30,2931.0,,INFO,nova.virt.libvirt.imagecache,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E36,Removable base files: <*>,2017-05-16 00:02:30,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892950,4
334,2017-05-16,00:02:30,2931.0,,INFO,nova.virt.libvirt.imagecache,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E37,Removing base or swap file: <*>,2017-05-16 00:02:30,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,1.0,1494892950,4
335,2017-05-16,00:02:34,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5169401",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:34,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892954,3
336,2017-05-16,00:02:34,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1964839",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:34,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-878d8f43-04d4-4bce-a27a-3feca48ba5eb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892954,3
346,2017-05-16,00:02:35,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/95960536-049b-41f6-9049-05fc479b6a7c HTTP/1.1"" status: 200 len: 1708 time: 0.1721809",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-07bc4660-d894-4b67-8bb7-0b1ebe315af2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,3
345,2017-05-16,00:02:35,25746.0,,INFO,nova.osapi_compute.wsgi.server,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1929309",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-api.log.1.2017-05-16_13:53:08,req-bb86cdcb-2b6e-410f-b422-7209c14f060d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,3
344,2017-05-16,00:02:35,2931.0,,INFO,nova.compute.claims,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Claim successful,E2,[instance: <*>] Claim successful,2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,4
347,2017-05-16,00:02:35,2931.0,,INFO,nova.virt.libvirt.driver,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Creating image,E3,[instance: <*>] Creating image,2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,4
342,2017-05-16,00:02:35,2931.0,,INFO,nova.compute.claims,"[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Total vcpu: 16 VCPU, used: 0.00 VCPU",E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU",2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,4
343,2017-05-16,00:02:35,2931.0,,INFO,nova.compute.claims,"[instance: 95960536-049b-41f6-9049-05fc479b6a7c] vcpu limit not specified, defaulting to unlimited",E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited",2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,4
340,2017-05-16,00:02:35,2931.0,,INFO,nova.compute.claims,"[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Total disk: 15 GB, used: 0.00 GB",E16,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB",2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,4
337,2017-05-16,00:02:35,2931.0,,INFO,nova.compute.claims,"[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E1,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,4
341,2017-05-16,00:02:35,2931.0,,INFO,nova.compute.claims,"[instance: 95960536-049b-41f6-9049-05fc479b6a7c] disk limit not specified, defaulting to unlimited",E6,"[instance: <*>] disk limit not specified, defaulting to unlimited",2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,4
339,2017-05-16,00:02:35,2931.0,,INFO,nova.compute.claims,"[instance: 95960536-049b-41f6-9049-05fc479b6a7c] memory limit: 96258.00 MB, free: 95746.00 MB",E10,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB",2017-05-16 00:02:35,Openstack_2k_cleaned.csv,,,,,nova-compute.log.1.2017-05-16_13:55:31,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,1.0,1494892955,4
